Rank Name Score Finish Time Q1 (3) Q2 (5) Q3 (7) Q4 (10)
1000|vipknight|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1001|archieyang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1002|oligophagy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1003|bodziozet|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1004|corson|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1005|dembelova|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1006|Zhirui_Li|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1007|bhlovecv|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1008|eggeggegg|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1009|rebriy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1010|dgunda1|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1011|nyellow1|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1012|andreicovaciu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1013|Atharvasg|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1014|z475693207|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1015|richardding|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1016|1moretry|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1017|m22568484|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1018|offthewallace|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1019|cmtkc|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1020|AmazingWang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1021|pengye|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1022|enjenneer|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1023|prashish14|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1024|wihoho2|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1025|qingqingboyfriend|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1026|cdoug|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1027|baotu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1028|codermonk|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1029|praveenkumarp|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1030|manuseth|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1031|jasujaayush|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1032|champion91|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1033|mkutbi|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1034|Rahul_94|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1035|rsrbk|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1036|thedeadcookie|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1037|someOtherName|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1038|ivanovivanivan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1039|qwertysteve|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1040|giffordcheung|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1041|Byu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1042|DaGgER14|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1043|tlee32|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1044|leezhang521|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1045|nun|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1046|moudixtc|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1047|tdwong|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1048|vargwin|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1049|eduardocgarza|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1050|guanmy97|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1051|mihao|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1052|nischalgprasad|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1053|Toby_Wang|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1054|satvikshetty04|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1055|andyliang987|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1056|mohamedyoussof90|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1057|chintant|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1058|novjean|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1059|fengzy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1060|NoName1010|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1061|Itaf|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1062|MagicMantis|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1063|EFLql|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1064|Cotao|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1065|dgupta9|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1066|ashis_kumar|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1067|kaushikr16|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1068|chenfanbraveheart|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1069|dewan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1070|tjwhalen|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1071|singh_09|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1072|raghavendra_singh|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1073|lancelote|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1074|chesler|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1075|rozhkov|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1076|bluesky999|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1077|negarelion|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1078|dhonds|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1079|asangha|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1080|lykwan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1081|yxieca|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1082|maksimilyano|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1083|ChuanminHsu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1084|linbojin|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1085|charignon|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1086|shanudepp|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1087|tomatoturnip|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1088|shouryasgupta|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1089|shivhare|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1090|pvmarathe|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1091|payamsiyari|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1092|RatulSaha|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1093|Nahash|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1094|Samuel_Ji|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1095|TangRong|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1096|mccloud35|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1097|iamfrodo|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1098|xvde111|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1099|toshea|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1100|wluaa|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1101|xinqisu.cn@gmail.com|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1102|wilson_castiblanco|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1103|satyaaditya|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1104|mauve_amu1et|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1105|alee34tw|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1106|Bennyelg|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1107|itcb|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1108|xiaohuli914|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1109|wp.avada|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1110|amipandya2611@gmail.com|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1111|nkhiste|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1112|asliabir|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1113|Archanaasokan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1114|marciogranzotto|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1115|dfl|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1116|dazenhom|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1117|pradyred|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1118|zhangwei00|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1119|BSSZDS930|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1120|oupatrick|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1121|wtrCoder|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1122|domeniconi|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1123|zypan|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1124|sankalpgems|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1125|hillsley|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1126|AmanJsAneja1989|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1127|manvith|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1128|zirape|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1129|nullv01d|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1130|xufangyu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1131|shava04|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1132|vivbhave|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1133|jasonwolf92|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1134|MESOOLE|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1135|harirk|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1136|falling_star|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1137|liesaweigert|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1138|QuantumQid|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1139|rubab|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1140|paulcobzaru|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1141|Jhongilp|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1142|Bruce_coder|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1143|vaibhav6980|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1144|ben1491|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1145|auduarash|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1146|zhuangzhitu|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1147|VijayIndia|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1148|lllli.marina.illll|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1149|caijing0428|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1150|maosheng|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1151|rethuakg|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1152|lazyRaifur|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1153|kiranmayi|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1154|junusow|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1155|Rudeg|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1156|jcho|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1157|xiaomibaobao|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1158|mhafaneh|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1159|myloverlh|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1160|yhcuac|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1161|praveen_cse1152|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1162|skoyya|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1163|gornishka|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1164|kondetiramanamirchi|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1165|spereddy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1166|ceegee|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1167|ccutyear|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1168|driftingdust|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1169|Zhaolinzhi|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1170|JanakAJain|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1171|jaspal.singh1404|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1172|manong007|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1173|suya123.suyash|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1174|XUXU2017|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1175|changbc|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1176|pngr|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1177|encarnacion|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1178|jerry0734|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1179|twy93007|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1180|vsundar723|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1181|cdcq|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1182|saber_qianqian|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1183|provenza|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1184|velfimov|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1185|tvtran2|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1186|iyengar|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1187|biswamails|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1188|ppatel20|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1189|crolabear|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1190|fxxysh0428|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1191|ArturW|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1192|ashishpatel0720|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1193|@_deleted_user_8bbb14e6|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1194|aayushgupta90|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1195|alfred.lotho|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1196|reinarduswindy|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1197|thebingli|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1198|nimishsakalkale|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1199|artyomenko|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1200|member|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1201|_game_changer_|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1202|ccbuttons|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1203|garu55|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1204|xiaowuc1|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1205|cnkuangshi|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1206|alee5|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
1207|turik1997|0|0:00:00|-1|-1|-1|-1|-1|-1|-1|-1|
